,Date,Event-Code,Event-Name,Full Name,Fighter-2-Name,W,L,D,NC,KO/TKO,Submission,Decision - Unanimous,Decision - Majority,Decision - Split,TKO - Doctor's Stoppage,DQ,Overturned,Could Not Continue,Other,Details,Judge-1-Name,Judge-1-Score,Judge-2-Name,Judge-2-Score,Judge-3-Name,Judge-3-Score,Finish-Time,Finish-Round,Total-Rounds,Total-Fight-Time-Sec,Referee,Belt,Women's-Bout,Interim-Bout,Strawweight,Flyweight,Bantamweight,Featherweight,Lightweight,Welterweight,Middleweight,Light-Heavyweight,Heavyweight,Catch-Weight,Open-Weight,Super-Heavyweight,Superfight,Fight-Bonus,Performance-Bonus,KO-Bonus,Submission-Bonus,Knockdowns,Significant-Strike-Land,Significant-Strike-Attempt,Significant-Strike-Percent,Total-Strikes-Land,Total-Strikes-Attempt,Takedown-Success,Takedown-Land,Takedown-Percent,Submission-Attempt,Submission-Reverse,Control-Time-Sec,Head-Land,Head-Attempt,Body-Land,Body-Attempt,Leg-Land,Leg-Attempt,Distance-Land,Distance-Attempt,Clinch-Land,Clinch-Attempt,Ground-Land,Ground-Attempt,Fighter-Active-Status,Fight-City,Fight-State,Fight-Country,PPV-Sales,Height,Weight,Reach,Stance,Date of Birth,SLpM,StrAcc,SApM,StrDef,TdAvg,TdAcc,TdDef,SubAvg,Age-Days,Age,Round-1-Knockdown,Round-1-Significant-Strikes,Round-1-Significant-Strikes-Percent,Round-1-Total-Strikes,Round-1-Takedowns,Round-1-Takedown-Percent,Round-1-Submission-Attempt,Round-1-Submission-Reverse,Round-1-Control-Time,Round-1-Head,Round-1-Body,Round-1-Leg,Round-1-Distance,Round-1-Clinch,Round-1-Ground,Round-2-Knockdown,Round-2-Significant-Strikes,Round-2-Significant-Strikes-Percent,Round-2-Total-Strikes,Round-2-Takedowns,Round-2-Takedown-Percent,Round-2-Submission-Attempt,Round-2-Submission-Reverse,Round-2-Control-Time,Round-2-Head,Round-2-Body,Round-2-Leg,Round-2-Distance,Round-2-Clinch,Round-2-Ground,Round-3-Knockdown,Round-3-Significant-Strikes,Round-3-Significant-Strikes-Percent,Round-3-Total-Strikes,Round-3-Takedowns,Round-3-Takedown-Percent,Round-3-Submission-Attempt,Round-3-Submission-Reverse,Round-3-Control-Time,Round-3-Head,Round-3-Body,Round-3-Leg,Round-3-Distance,Round-3-Clinch,Round-3-Ground,Round-4-Knockdown,Round-4-Significant-Strikes,Round-4-Significant-Strikes-Percent,Round-4-Total-Strikes,Round-4-Takedowns,Round-4-Takedown-Percent,Round-4-Submission-Attempt,Round-4-Submission-Reverse,Round-4-Control-Time,Round-4-Head,Round-4-Body,Round-4-Leg,Round-4-Distance,Round-4-Clinch,Round-4-Ground,Round-5-Knockdown,Round-5-Significant-Strikes,Round-5-Significant-Strikes-Percent,Round-5-Total-Strikes,Round-5-Takedowns,Round-5-Takedown-Percent,Round-5-Submission-Attempt,Round-5-Submission-Reverse,Round-5-Control-Time,Round-5-Head,Round-5-Body,Round-5-Leg,Round-5-Distance,Round-5-Clinch,Round-5-Ground
4482,1994-12-16 00:00:00,b60391da771deefe,UFC 4: Revenge of the Warriors,Guy Mezger,Jason Fairn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,2:13,1,0,133,John McCarthy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,30,63,23,34,1,1,100,0,0,0,17,28,1,1,1,1,0,1,4,5,15,24,0,Tulsa, Oklahoma, USA,,"6' 1""",200,,Orthodox,1968-01-01 00:00:00,2.3,32,1.36,72,0.39,50,88,0,9846,26,0,19 of 30,63,23 of 34,1 of 1,100,0,0,--,17 of 28,1 of 1,1 of 1,0 of 1,4 of 5,15 of 24,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4483,1995-04-07 00:00:00,dedc3bb440d09554,UFC 5: The Return of the Beast,Guy Mezger,John Dowdy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,2:02,1,1,122,John McCarthy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,17,70,15,20,0,0,,0,0,0,10,15,1,1,1,1,2,5,2,2,8,10,0,Charlotte, North Carolina, USA,260000,"6' 1""",200,,Orthodox,1968-01-01 00:00:00,2.3,32,1.36,72,0.39,50,88,0,9958,27,1,12 of 17,70,15 of 20,0 of 0,0,0,0,--,10 of 15,1 of 1,1 of 1,2 of 5,2 of 2,8 of 10,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4484,2013-05-18 00:00:00,030f08370fd1c2bb,UFC on FX: Belfort vs. Rockhold,Hacran Dias,Nik Lentz,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Doug Crosby,28 - 27,Howard Hughes,29 - 28,Cardo Urso,29 - 28,5:00,3,3,900,Mario Yamasaki,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,86,46,56,103,1,3,33,1,0,220,36,81,1,2,3,3,25,66,11,16,4,4,0,Jaragua do Sul, Santa Catarina, Brazil,,"5' 8""",155,69,Orthodox,1984-06-16 00:00:00,2.08,41,3.31,55,2.5,39,76,0.5,10563,28,0,10 of 29,34,15 of 34,0 of 2,0,0,0,0:33,7 of 25,0 of 1,3 of 3,8 of 27,2 of 2,0 of 0,0,6 of 12,50,9 of 15,0 of 0,0,0,0,0:04,5 of 11,1 of 1,0 of 0,3 of 7,1 of 3,2 of 2,0,24 of 45,53,32 of 54,1 of 1,100,1,0,3:03,24 of 45,0 of 0,0 of 0,14 of 32,8 of 11,2 of 2,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4485,2012-06-23 00:00:00,3da19339ee7051d5,UFC 147: Silva vs Franklin 2,Hacran Dias,Iuri Alcantara,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Mark Collett,28 - 29,Howard Hughes,27 - 30,Chris Watts,27 - 30,5:00,3,3,900,Marc Goddard,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,44,43,108,144,5,10,50,0,0,541,8,28,2,5,9,11,8,27,0,0,11,17,0,Belo Horizonte, Minas Gerais, Brazil,175000,"5' 8""",155,69,Orthodox,1984-06-16 00:00:00,2.08,41,3.31,55,2.5,39,76,0.5,10234,28,0,9 of 10,90,41 of 44,2 of 4,50,0,0,3:45,3 of 4,0 of 0,6 of 6,1 of 1,0 of 0,8 of 9,0,4 of 19,21,36 of 56,1 of 1,100,0,0,3:34,3 of 15,0 of 2,1 of 2,1 of 11,0 of 0,3 of 8,0,6 of 15,40,31 of 44,2 of 5,40,0,0,1:42,2 of 9,2 of 3,2 of 3,6 of 15,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4486,2014-12-20 00:00:00,4e5bbc4566049cbf,UFC Fight Night: Machida vs Dollaway,Hacran Dias,Darren Elkins,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Hallison Pontes,29 - 28,Tony Weeks,29 - 28,Guilherme Bravo,30 - 27,5:00,3,3,900,Jerin Valel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,52,57,65,93,5,6,83,0,0,473,21,42,3,4,6,6,19,39,3,3,8,10,0,Barueri, Sao Paulo, Brazil,,"5' 8""",155,69,Orthodox,1984-06-16 00:00:00,2.08,41,3.31,55,2.5,39,76,0.5,11144,30,0,12 of 22,54,22 of 32,1 of 2,50,0,0,2:47,9 of 18,2 of 3,1 of 1,6 of 14,1 of 1,5 of 7,0,6 of 11,54,25 of 35,2 of 2,100,0,0,3:09,4 of 9,1 of 1,1 of 1,3 of 8,1 of 1,2 of 2,0,12 of 19,63,18 of 26,2 of 2,100,0,0,1:57,8 of 15,0 of 0,4 of 4,10 of 17,1 of 1,1 of 1,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4487,2015-06-27 00:00:00,86e388ed20761ad9,UFC Fight Night: Machida vs Romero,Hacran Dias,Levan Makashvili,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,Eliseo Rodriguez,29 - 28,Richard Bertrand,28 - 29,Hector Gomez,28 - 29,5:00,3,3,900,John McCarthy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,51,30,49,3,10,30,1,0,202,4,20,7,7,6,6,17,33,0,0,0,0,0,Hollywood, Florida, USA,,"5' 8""",155,69,Orthodox,1984-06-16 00:00:00,2.08,41,3.31,55,2.5,39,76,0.5,11333,31,0,12 of 25,48,15 of 28,1 of 1,100,0,0,0:48,3 of 16,4 of 4,5 of 5,12 of 25,0 of 0,0 of 0,0,2 of 4,50,7 of 12,2 of 3,66,1,0,1:13,1 of 3,1 of 1,0 of 0,2 of 4,0 of 0,0 of 0,0,3 of 4,75,8 of 9,0 of 6,0,0,0,1:21,0 of 1,2 of 2,1 of 1,3 of 4,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4488,2016-10-01 00:00:00,a196332ee4aa8a82,UFC Fight Night: Lineker vs. Dodson,Hacran Dias,Andre Fili,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Dave Hagen,28 - 29,Glenn Trowbridge,28 - 29,Marcos Rosales,28 - 29,5:00,3,3,900,Dan Miragliotta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,69,36,46,91,4,13,30,1,0,333,20,60,2,6,3,3,20,60,1,2,4,7,0,Portland, Oregon, USA,,"5' 8""",155,69,Orthodox,1984-06-16 00:00:00,2.08,41,3.31,55,2.5,39,76,0.5,11795,32,0,10 of 30,33,13 of 33,1 of 5,20,0,0,1:08,7 of 25,1 of 3,2 of 2,9 of 29,1 of 1,0 of 0,0,8 of 24,33,15 of 31,1 of 4,25,1,0,1:14,7 of 21,0 of 2,1 of 1,8 of 22,0 of 1,0 of 1,0,7 of 15,46,18 of 27,2 of 4,50,0,0,3:11,6 of 14,1 of 1,0 of 0,3 of 9,0 of 0,4 of 6,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4489,2017-10-28 00:00:00,a7724f51e32e763e,UFC Fight Night: Brunson vs. Machida,Hacran Dias,Jared Gordon,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Guilherme Bravo,29 - 26,Phillipe Iorio,29 - 27,Hallison Pontes,30 - 26,5:00,3,3,900,Fernando Portella,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,106,30,41,115,0,3,0,1,0,37,28,98,2,6,2,2,31,103,1,3,0,0,0,Sao Paulo, Sao Paulo, Brazil,,"5' 8""",155,69,Orthodox,1984-06-16 00:00:00,2.08,41,3.31,55,2.5,39,76,0.5,12187,33,0,21 of 58,36,22 of 59,0 of 2,0,0,0,0:00,18 of 53,1 of 3,2 of 2,21 of 57,0 of 1,0 of 0,0,3 of 22,13,8 of 27,0 of 1,0,0,0,0:30,3 of 22,0 of 0,0 of 0,3 of 21,0 of 1,0 of 0,0,8 of 26,30,11 of 29,0 of 0,0,1,0,0:07,7 of 23,1 of 3,0 of 0,7 of 25,1 of 1,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4490,2014-06-28 00:00:00,c0ed7b208197e8de,UFC Fight Night: Swanson vs Stephens,Hacran Dias,Ricardo Lamas,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Gino Garcia,27 - 30,Joe Soliz,27 - 30,Aladin Martinez,28 - 29,5:00,3,3,900,Kerry Hatley,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,74,41,57,100,2,5,40,0,0,214,17,55,8,11,6,8,26,69,5,5,0,0,0,San Antonio, Texas, USA,,"5' 8""",155,69,Orthodox,1984-06-16 00:00:00,2.08,41,3.31,55,2.5,39,76,0.5,10969,30,0,18 of 41,43,20 of 43,0 of 1,0,0,0,0:27,11 of 30,3 of 5,4 of 6,18 of 41,0 of 0,0 of 0,0,12 of 26,46,21 of 35,0 of 1,0,0,0,0:50,5 of 19,5 of 5,2 of 2,7 of 21,5 of 5,0 of 0,0,1 of 7,14,16 of 22,2 of 3,66,0,0,2:17,1 of 6,0 of 1,0 of 0,1 of 7,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4491,2016-04-16 00:00:00,e7e970d508529bf3,UFC on FOX: Teixeira vs Evans,Hacran Dias,Cub Swanson,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Derek Cleary,29 - 28,Sal D'amato,29 - 28,Rich Green,29 - 28,5:00,3,3,900,Herb Dean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,131,41,58,136,0,1,0,0,0,0,37,103,5,12,13,16,54,126,1,3,0,2,0,Tampa, Florida, USA,,"5' 8""",155,69,Orthodox,1984-06-16 00:00:00,2.08,41,3.31,55,2.5,39,76,0.5,11627,31,0,20 of 46,43,20 of 46,0 of 0,0,0,0,0:00,11 of 34,1 of 4,8 of 8,20 of 46,0 of 0,0 of 0,0,18 of 44,40,19 of 46,0 of 1,0,0,0,0:00,15 of 36,2 of 4,1 of 4,17 of 41,1 of 2,0 of 1,0,17 of 41,41,19 of 44,0 of 0,0,0,0,0:00,11 of 33,2 of 4,4 of 4,17 of 39,0 of 1,0 of 1,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4492,2018-12-08 00:00:00,2a74bbba57058f12,UFC 231: Holloway vs. Ortega,Hakeem Dawodu,Kyle Bochniak,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,Benoit Roussel,28 - 29,Eric Colon,30 - 27,Jason Rodgers,30 - 27,5:00,3,3,900,Yves Lavigne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,212,48,103,212,0,0,,0,0,2,51,146,35,48,17,18,99,208,4,4,0,0,1,Toronto, Ontario, Canada,300000,"5' 8""",145,73,Orthodox,1991-07-02 00:00:00,5.15,47,2.31,63,0,0,85,0,10021,27,0,25 of 53,47,25 of 53,0 of 0,0,0,0,0:00,9 of 32,6 of 11,10 of 10,25 of 53,0 of 0,0 of 0,0,31 of 81,38,31 of 81,0 of 0,0,0,0,0:00,16 of 60,12 of 17,3 of 4,30 of 80,1 of 1,0 of 0,0,47 of 78,60,47 of 78,0 of 0,0,0,0,0:02,26 of 54,17 of 20,4 of 4,44 of 75,3 of 3,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4493,2018-07-28 00:00:00,322a56923b396b4d,UFC Fight Night: Alvarez vs. Poirier 2,Hakeem Dawodu,Austin Arnett,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Sal D'amato,30 - 27,Tony Weeks,30 - 27,Jason Rodgers,30 - 27,5:00,3,3,900,Yves Lavigne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,170,44,80,176,0,1,0,0,0,46,28,108,8,18,39,44,70,159,5,11,0,0,1,Calgary, Alberta, Canada,,"5' 8""",145,73,Orthodox,1991-07-02 00:00:00,5.15,47,2.31,63,0,0,85,0,9888,27,0,17 of 25,68,17 of 25,0 of 0,0,0,0,0:00,1 of 5,0 of 2,16 of 18,17 of 25,0 of 0,0 of 0,0,31 of 79,39,31 of 79,0 of 1,0,0,0,0:00,16 of 58,4 of 9,11 of 12,31 of 79,0 of 0,0 of 0,0,27 of 66,40,32 of 72,0 of 0,0,0,0,0:46,11 of 45,4 of 7,12 of 14,22 of 55,5 of 11,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4494,2019-07-27 00:00:00,abcf7e55a0a9ed89,UFC 240: Holloway vs. Edgar,Hakeem Dawodu,Yoshinori Horie,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,4:09,3,3,849,Kyle Cardinal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,154,51,89,166,0,0,,0,0,79,42,95,27,44,11,15,38,99,42,55,0,0,1,Edmonton, Alberta, Canada,,"5' 8""",145,73,Orthodox,1991-07-02 00:00:00,5.15,47,2.31,63,0,0,85,0,10252,28,0,14 of 32,43,14 of 32,0 of 0,0,0,0,0:00,4 of 18,3 of 7,7 of 7,13 of 31,1 of 1,0 of 0,0,22 of 50,44,22 of 50,0 of 0,0,0,0,0:00,8 of 25,11 of 19,3 of 6,14 of 38,8 of 12,0 of 0,1,44 of 72,61,53 of 84,0 of 0,0,0,0,1:19,30 of 52,13 of 18,1 of 2,11 of 30,33 of 42,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4495,2020-09-26 00:00:00,e69c5ce12f4e762b,UFC 253: Adesanya vs. Costa,Hakeem Dawodu,Zubaira Tukhugov,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,Ahmed Korchi,28 - 29,Anders Ohlsson,27 - 30,Dave Tirelli,29 - 28,5:00,3,3,900,Kevin Sataki,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,136,50,70,137,0,0,,0,0,0,31,80,14,21,24,35,69,136,0,0,0,0,1,Abu Dhabi, Abu Dhabi, United Arab Emirates,700000,"5' 8""",145,73,Orthodox,1991-07-02 00:00:00,5.15,47,2.31,63,0,0,85,0,10679,29,0,13 of 41,31,13 of 41,0 of 0,0,0,0,0:00,3 of 24,3 of 5,7 of 12,13 of 41,0 of 0,0 of 0,0,36 of 58,62,37 of 59,0 of 0,0,0,0,0:00,20 of 38,8 of 9,8 of 11,36 of 58,0 of 0,0 of 0,0,20 of 37,54,20 of 37,0 of 0,0,0,0,0:00,8 of 18,3 of 7,9 of 12,20 of 37,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4496,2018-03-17 00:00:00,eed2b71d77d95416,UFC Fight Night: Werdum vs. Volkov,Hakeem Dawodu,Danny Henry,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0:39,1,3,39,Rich Mitchell,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,3,3,0,0,,0,0,0,1,1,0,0,2,2,3,3,0,0,0,0,1,London, England, United Kingdom,,"5' 8""",145,73,Orthodox,1991-07-02 00:00:00,5.15,47,2.31,63,0,0,85,0,9755,26,0,3 of 3,100,3 of 3,0 of 0,0,0,0,0:00,1 of 1,0 of 0,2 of 2,3 of 3,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4497,2019-11-02 00:00:00,fd87b1bbfcde9d5e,UFC 244: Masvidal vs. Diaz,Hakeem Dawodu,Julio Arce,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,Derek Cleary,29 - 28,Eric Colon,29 - 28,Chris Lee,28 - 29,5:00,3,3,900,Todd Ronald Anderson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,139,39,83,170,0,0,,0,1,219,15,79,25,42,15,18,40,121,11,14,4,4,1,New York City, New York, USA,,"5' 8""",145,73,Orthodox,1991-07-02 00:00:00,5.15,47,2.31,63,0,0,85,0,10350,28,0,13 of 39,33,26 of 53,0 of 0,0,0,0,0:51,2 of 17,6 of 14,5 of 8,11 of 37,2 of 2,0 of 0,0,14 of 37,37,23 of 47,0 of 0,0,0,1,1:25,4 of 23,3 of 7,7 of 7,9 of 32,1 of 1,4 of 4,0,28 of 63,44,34 of 70,0 of 0,0,0,0,1:23,9 of 39,16 of 21,3 of 3,20 of 52,8 of 11,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4498,2020-05-30 00:00:00,14b9e0f2679a2205,UFC Fight Night: Woodley vs. Burns,Hannah Cifers,Mackenzie Dern,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2:36,1,3,156,Jason Herzog,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,26,26,11,31,0,0,,0,0,24,3,19,3,6,1,1,3,19,4,5,0,2,1,Las Vegas, Nevada, USA,,"5' 1""",115,62,Orthodox,1992-06-26 00:00:00,4.99,44,5.39,52,0.26,100,64,0.3,10200,27,0,7 of 26,26,11 of 31,0 of 0,0,0,0,0:24,3 of 19,3 of 6,1 of 1,3 of 19,4 of 5,0 of 2,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4499,2020-06-13 00:00:00,1e13936d708bcff7,UFC Fight Night: Eye vs. Calvillo,Hannah Cifers,Mariya Agapova,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2:42,1,3,162,Dan Miragliotta,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,32,34,14,36,0,0,,0,0,30,4,21,3,5,4,6,7,23,4,9,0,0,1,Las Vegas, Nevada, USA,,"5' 1""",115,62,Orthodox,1992-06-26 00:00:00,4.99,44,5.39,52,0.26,100,64,0.3,10214,27,0,11 of 32,34,14 of 36,0 of 0,0,0,0,0:30,4 of 21,3 of 5,4 of 6,7 of 23,4 of 9,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4500,2019-03-02 00:00:00,2d5fbe2103f97053,UFC 235: Jones vs. Smith,Hannah Cifers,Polyana Viana,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,Tony Weeks,29 - 28,Ron McCarthy,29 - 28,Dave Hagen,28 - 29,5:00,3,3,900,Mark Smith,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,155,43,91,182,0,0,,0,0,278,21,83,31,48,15,24,54,138,8,8,5,9,1,Las Vegas, Nevada, USA,650000,"5' 1""",115,62,Orthodox,1992-06-26 00:00:00,4.99,44,5.39,52,0.26,100,64,0.3,9745,26,1,17 of 48,35,22 of 55,0 of 0,0,0,0,0:53,6 of 28,5 of 9,6 of 11,13 of 40,0 of 0,4 of 8,0,7 of 23,30,26 of 43,0 of 0,0,0,0,3:38,2 of 13,3 of 6,2 of 4,6 of 22,0 of 0,1 of 1,0,43 of 84,51,43 of 84,0 of 0,0,0,0,0:07,13 of 42,23 of 33,7 of 9,35 of 76,8 of 8,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4501,2018-11-10 00:00:00,42c96a9c4802e2e1,UFC Fight Night: Korean Zombie vs. Rodriguez,Hannah Cifers,Maycee Barber,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,2:01,2,3,421,Kevin MacDonald,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,69,59,60,88,0,0,,0,0,28,10,32,19,24,12,13,17,41,24,28,0,0,1,Denver, Colorado, USA,,"5' 1""",115,62,Orthodox,1992-06-26 00:00:00,4.99,44,5.39,52,0.26,100,64,0.3,9633,26,0,35 of 55,63,52 of 72,0 of 0,0,0,0,0:28,9 of 26,17 of 19,9 of 10,12 of 28,23 of 27,0 of 0,0,6 of 14,42,8 of 16,0 of 0,0,0,0,0:00,1 of 6,2 of 5,3 of 3,5 of 13,1 of 1,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4502,2020-01-25 00:00:00,44aa652b181bcf68,UFC Fight Night: Blaydes vs. Dos Santos,Hannah Cifers,Angela Hill,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,4:26,2,3,566,Kevin MacDonald,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,108,42,50,114,0,0,,0,0,0,16,67,12,19,18,22,43,100,3,8,0,0,1,Raleigh, North Carolina, USA,,"5' 1""",115,62,Orthodox,1992-06-26 00:00:00,4.99,44,5.39,52,0.26,100,64,0.3,10074,27,0,32 of 78,41,36 of 84,0 of 0,0,0,0,0:00,10 of 46,10 of 16,12 of 16,29 of 71,3 of 7,0 of 0,0,14 of 30,46,14 of 30,0 of 0,0,0,0,0:00,6 of 21,2 of 3,6 of 6,14 of 29,0 of 1,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4503,2019-08-17 00:00:00,70167689d6a01793,UFC 241: Cormier vs. Miocic 2,Hannah Cifers,Jodie Esquibel,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Mike Bell,29 - 28,Luis Cobian,30 - 27,Guilherme Bravo,30 - 27,5:00,3,3,900,Jason Herzog,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,164,42,112,207,1,1,100,1,0,11,39,123,12,16,19,25,61,147,7,14,2,3,1,Anaheim, California, USA,,"5' 1""",115,62,Orthodox,1992-06-26 00:00:00,4.99,44,5.39,52,0.26,100,64,0.3,9913,27,0,24 of 65,36,24 of 65,0 of 0,0,0,0,0:00,15 of 51,4 of 6,5 of 8,22 of 61,2 of 4,0 of 0,0,23 of 46,50,42 of 66,1 of 1,100,1,0,0:10,13 of 34,4 of 4,6 of 8,17 of 38,4 of 6,2 of 2,0,23 of 53,43,46 of 76,0 of 0,0,0,0,0:01,11 of 38,4 of 6,8 of 9,22 of 48,1 of 4,0 of 1,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
4504,2020-08-29 00:00:00,e29cf523ebd155c5,UFC Fight Night: Smith vs. Rakic,Hannah Cifers,Mallory Martin,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,1:33,2,3,393,Chris Tognoni,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49,100,49,75,130,0,0,,0,0,86,35,78,10,18,4,4,30,73,15,21,4,6,1,Las Vegas, Nevada, USA,,"5' 1""",115,62,Orthodox,1992-06-26 00:00:00,4.99,44,5.39,52,0.26,100,64,0.3,10291,28,1,46 of 95,48,72 of 125,0 of 0,0,0,0,1:26,32 of 73,10 of 18,4 of 4,27 of 68,15 of 21,4 of 6,0,3 of 5,60,3 of 5,0 of 0,0,0,0,0:00,3 of 5,0 of 0,0 of 0,3 of 5,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
